Unnamed: 0,Ano,Mandante,Visitante,Placar,Data,Hora,Estádio,Cidade,Jogo,Rodada,Temperatura (°C),Umidade (%),Precipitação (mm),Vento (km/h)
550,2022,America Saf - MG,Palmeiras - SP,0 x 1,21/07/2022,20:00,Independência,Belo Horizonte,171,18,20.5,74,0.0,3.1
551,2022,Flamengo - RJ,Juventude - RS,4 x 0,20/07/2022,20:30,Mané Garrincha,Brasilia,172,18,20.1,88,0.0,3.3
552,2022,Red Bull Bragantino - SP,Fortaleza - CE,2 x 1,20/07/2022,19:00,Nabi Abi Chedid,Braganca Paulista,173,18,17.4,93,0.0,3.7
553,2022,Corinthians - SP,Coritiba - PR,3 x 1,20/07/2022,21:30,Neo Química Arena,Sao Paulo,174,18,18.4,93,0.0,2.9
554,2022,Santos Fc - SP,Botafogo - RJ,2 x 0,20/07/2022,21:30,Vila Belmiro,Santos,175,18,22.8,91,0.1,2.4
555,2022,Internacional - RS,São Paulo - SP,3 x 3,20/07/2022,20:30,Beira-Rio,Porto Alegre,176,18,21.1,87,0.0,15.1
556,2022,Ceará - CE,Avaí - SC,1 x 0,19/07/2022,21:30,Arena Castelão,Fortaleza,177,18,26.6,89,0.8,7.2
557,2022,Goiás - GO,Fluminense - RJ,2 x 3,20/07/2022,19:00,Hailé Pinheiro,Goiania,178,18,23.6,77,0.0,1.1
558,2022,Cuiabá Saf - MT,Atlético Mineiro - MG,1 x 1,21/07/2022,19:00,Arena Pantanal,Cuiaba,179,18,25.9,85,0.8,2.5
559,2022,Athletico Paranaense - PR,Atlético - GO,4 x 1,20/07/2022,19:30,Ligga Arena,Curitiba,180,18,16.1,97,0.0,7.9
560,2022,Atlético Mineiro - MG,Corinthians - SP,1 x 2,24/07/2022,18:00,Mineirão,Belo Horizonte,181,19,20.5,74,0.0,3.1
561,2022,Fluminense - RJ,Red Bull Bragantino - SP,2 x 1,24/07/2022,16:00,Raulino de Oliveira,Volta Redonda,182,19,19.9,94,0.0,0.4
562,2022,São Paulo - SP,Goiás - GO,3 x 3,23/07/2022,19:00,Morumbi,Sao Paulo,183,19,18.4,93,0.0,2.9
563,2022,Palmeiras - SP,Internacional - RS,2 x 1,24/07/2022,16:00,Allianz Parque,Sao Paulo,184,19,18.4,93,0.0,2.9
564,2022,Botafogo - RJ,Athletico Paranaense - PR,2 x 0,23/07/2022,21:00,Nilton Santos,Rio de Janeiro,185,19,22.3,93,0.0,1.8
565,2022,Juventude - RS,Ceará - CE,1 x 0,24/07/2022,16:00,Alfredo Jaconi,Caxias do Sul,186,19,16.2,90,0.0,9.7
566,2022,Fortaleza - CE,Santos Fc - SP,0 x 0,24/07/2022,19:00,Arena Castelão,Fortaleza,187,19,26.6,89,0.8,7.2
567,2022,Atlético - GO,America Saf - MG,0 x 1,24/07/2022,18:00,Antônio Accioly,Goiania,188,19,23.6,77,0.0,1.1
568,2022,Avaí - SC,Flamengo - RJ,1 x 2,24/07/2022,11:00,Ressacada,Florianopolis,189,19,21.5,92,0.2,1.8
569,2022,Coritiba - PR,Cuiabá Saf - MT,1 x 0,25/07/2022,20:00,Couto Pereira,Curitiba,190,19,16.1,97,0.0,7.9
570,2022,America Saf - MG,Avaí - SC,3 x 1,31/07/2022,18:00,Independência,Belo Horizonte,191,20,20.5,74,0.0,3.1
571,2022,Flamengo - RJ,Atlético - GO,4 x 1,30/07/2022,20:30,Maracanã,Rio de Janeiro,192,20,22.3,93,0.0,1.8
572,2022,Red Bull Bragantino - SP,Juventude - RS,1 x 0,31/07/2022,19:00,Nabi Abi Chedid,Braganca Paulista,193,20,17.4,93,0.0,3.7
573,2022,Corinthians - SP,Botafogo - RJ,1 x 0,30/07/2022,19:00,Neo Química Arena,Sao Paulo,194,20,18.4,93,0.0,2.9
574,2022,Santos Fc - SP,Fluminense - RJ,2 x 2,01/08/2022,20:00,Vila Belmiro,Santos,195,20,22.8,91,0.1,2.4
575,2022,Internacional - RS,Atlético Mineiro - MG,3 x 0,31/07/2022,16:00,Beira-Rio,Porto Alegre,196,20,21.1,87,0.0,15.1
576,2022,Ceará - CE,Palmeiras - SP,1 x 2,30/07/2022,16:30,Arena Castelão,Fortaleza,197,20,26.6,89,0.8,7.2
577,2022,Goiás - GO,Coritiba - PR,1 x 0,30/07/2022,16:30,Hailé Pinheiro,Goiania,198,20,23.6,77,0.0,1.1
578,2022,Cuiabá Saf - MT,Fortaleza - CE,0 x 1,31/07/2022,18:00,Arena Pantanal,Cuiaba,199,20,25.9,85,0.8,2.5
579,2022,Athletico Paranaense - PR,São Paulo - SP,1 x 0,31/07/2022,16:00,Ligga Arena,Curitiba,200,20,16.1,97,0.0,7.9
580,2022,Atlético Mineiro - MG,Athletico Paranaense - PR,2 x 3,07/08/2022,19:00,Mineirão,Belo Horizonte,201,21,20.5,74,0.0,3.1
581,2022,Fluminense - RJ,Cuiabá Saf - MT,1 x 0,07/08/2022,16:00,Maracanã,Rio de Janeiro,202,21,22.3,93,0.0,1.8
582,2022,São Paulo - SP,Flamengo - RJ,0 x 2,06/08/2022,20:30,Morumbi,Sao Paulo,203,21,18.4,93,0.0,2.9
583,2022,Palmeiras - SP,Goiás - GO,3 x 0,07/08/2022,16:00,Allianz Parque,Sao Paulo,204,21,18.4,93,0.0,2.9
584,2022,Botafogo - RJ,Ceará - CE,1 x 1,06/08/2022,16:30,Nilton Santos,Rio de Janeiro,205,21,22.3,93,0.0,1.8
585,2022,Juventude - RS,America Saf - MG,0 x 1,06/08/2022,16:30,Alfredo Jaconi,Caxias do Sul,206,21,16.2,90,0.0,9.7
586,2022,Fortaleza - CE,Internacional - RS,3 x 0,07/08/2022,18:00,Arena Castelão,Fortaleza,207,21,26.6,89,0.8,7.2
587,2022,Atlético - GO,Red Bull Bragantino - SP,2 x 1,06/08/2022,19:00,Antônio Accioly,Goiania,208,21,23.6,77,0.0,1.1
588,2022,Avaí - SC,Corinthians - SP,1 x 1,06/08/2022,19:00,Ressacada,Florianopolis,209,21,21.5,92,0.2,1.8
589,2022,Coritiba - PR,Santos Fc - SP,1 x 2,08/08/2022,20:00,Couto Pereira,Curitiba,210,21,16.1,97,0.0,7.9
590,2022,America Saf - MG,Santos Fc - SP,1 x 0,14/08/2022,18:00,Independência,Belo Horizonte,211,22,20.5,74,0.0,3.1
591,2022,Flamengo - RJ,Athletico Paranaense - PR,5 x 0,14/08/2022,16:00,Maracanã,Rio de Janeiro,212,22,22.3,93,0.0,1.8
592,2022,São Paulo - SP,Red Bull Bragantino - SP,3 x 0,14/08/2022,16:00,Morumbi,Sao Paulo,213,22,18.4,93,0.0,2.9
593,2022,Corinthians - SP,Palmeiras - SP,0 x 1,13/08/2022,19:00,Neo Química Arena,Sao Paulo,214,22,18.4,93,0.0,2.9
594,2022,Botafogo - RJ,Atlético - GO,0 x 0,13/08/2022,21:00,Nilton Santos,Rio de Janeiro,215,22,22.3,93,0.0,1.8
595,2022,Internacional - RS,Fluminense - RJ,3 x 0,14/08/2022,19:00,Beira-Rio,Porto Alegre,216,22,21.1,87,0.0,15.1
596,2022,Ceará - CE,Fortaleza - CE,0 x 1,14/08/2022,16:00,Arena Castelão,Fortaleza,217,22,26.6,89,0.8,7.2
597,2022,Goiás - GO,Avaí - SC,1 x 1,13/08/2022,16:30,Hailé Pinheiro,Goiania,218,22,23.6,77,0.0,1.1
598,2022,Cuiabá Saf - MT,Juventude - RS,1 x 0,13/08/2022,20:30,Arena Pantanal,Cuiaba,219,22,25.9,85,0.8,2.5
599,2022,Coritiba - PR,Atlético Mineiro - MG,0 x 1,14/08/2022,11:00,Couto Pereira,Curitiba,220,22,16.1,97,0.0,7.9
600,2022,Atlético Mineiro - MG,Goiás - GO,0 x 1,20/08/2022,16:30,Mineirão,Belo Horizonte,221,23,20.5,74,0.0,3.1
601,2022,Fluminense - RJ,Coritiba - PR,5 x 2,20/08/2022,19:00,Maracanã,Rio de Janeiro,222,23,22.3,93,0.0,1.8
602,2022,Red Bull Bragantino - SP,Ceará - CE,1 x 1,21/08/2022,18:00,Nabi Abi Chedid,Braganca Paulista,223,23,17.4,93,0.0,3.7
603,2022,Palmeiras - SP,Flamengo - RJ,1 x 1,21/08/2022,16:00,Allianz Parque,Sao Paulo,224,23,18.4,93,0.0,2.9
604,2022,Santos Fc - SP,São Paulo - SP,1 x 0,21/08/2022,19:00,Vila Belmiro,Santos,225,23,22.8,91,0.1,2.4
605,2022,Juventude - RS,Botafogo - RJ,2 x 2,21/08/2022,11:00,Alfredo Jaconi,Caxias do Sul,226,23,16.2,90,0.0,9.7
606,2022,Fortaleza - CE,Corinthians - SP,1 x 0,21/08/2022,18:00,Arena Castelão,Fortaleza,227,23,26.6,89,0.8,7.2
607,2022,Atlético - GO,Cuiabá Saf - MT,1 x 1,21/08/2022,18:00,Antônio Accioly,Goiania,228,23,23.6,77,0.0,1.1
608,2022,Avaí - SC,Internacional - RS,0 x 1,22/08/2022,20:00,Ressacada,Florianopolis,229,23,21.5,92,0.2,1.8
609,2022,Athletico Paranaense - PR,America Saf - MG,1 x 1,21/08/2022,18:00,Ligga Arena,Curitiba,230,23,16.1,97,0.0,7.9
610,2022,America Saf - MG,Atlético Mineiro - MG,1 x 1,28/08/2022,16:00,Independência,Belo Horizonte,231,24,20.5,74,0.0,3.1
611,2022,Fluminense - RJ,Palmeiras - SP,1 x 1,27/08/2022,19:00,Maracanã,Rio de Janeiro,232,24,22.3,93,0.0,1.8
612,2022,São Paulo - SP,Fortaleza - CE,0 x 1,28/08/2022,16:00,Morumbi,Sao Paulo,233,24,18.4,93,0.0,2.9
613,2022,Corinthians - SP,Red Bull Bragantino - SP,1 x 0,29/08/2022,21:30,Neo Química Arena,Sao Paulo,234,24,18.4,93,0.0,2.9
614,2022,Botafogo - RJ,Flamengo - RJ,0 x 1,28/08/2022,18:00,Nilton Santos,Rio de Janeiro,235,24,22.3,93,0.0,1.8
615,2022,Internacional - RS,Juventude - RS,4 x 0,29/08/2022,20:00,Beira-Rio,Porto Alegre,236,24,21.1,87,0.0,15.1
616,2022,Ceará - CE,Athletico Paranaense - PR,0 x 0,27/08/2022,21:00,Arena Castelão,Fortaleza,237,24,26.6,89,0.8,7.2
617,2022,Goiás - GO,Atlético - GO,2 x 1,27/08/2022,16:30,Hailé Pinheiro,Goiania,238,24,23.6,77,0.0,1.1
618,2022,Cuiabá Saf - MT,Santos Fc - SP,0 x 0,28/08/2022,18:00,Arena Pantanal,Cuiaba,239,24,25.9,85,0.8,2.5
619,2022,Coritiba - PR,Avaí - SC,1 x 0,27/08/2022,16:30,Couto Pereira,Curitiba,240,24,16.1,97,0.0,7.9
620,2022,America Saf - MG,Coritiba - PR,2 x 0,03/09/2022,20:30,Independência,Belo Horizonte,241,25,20.5,74,0.0,3.1
621,2022,Flamengo - RJ,Ceará - CE,1 x 1,04/09/2022,11:00,Maracanã,Rio de Janeiro,242,25,22.3,93,0.0,1.8
622,2022,Red Bull Bragantino - SP,Palmeiras - SP,2 x 2,03/09/2022,19:00,Nabi Abi Chedid,Braganca Paulista,243,25,17.4,93,0.0,3.7
623,2022,Corinthians - SP,Internacional - RS,2 x 2,04/09/2022,16:00,Neo Química Arena,Sao Paulo,244,25,18.4,93,0.0,2.9
624,2022,Santos Fc - SP,Goiás - GO,1 x 2,05/09/2022,20:00,Vila Belmiro,Santos,245,25,22.8,91,0.1,2.4
625,2022,Juventude - RS,Avaí - SC,1 x 1,03/09/2022,16:30,Alfredo Jaconi,Caxias do Sul,246,25,16.2,90,0.0,9.7
626,2022,Fortaleza - CE,Botafogo - RJ,1 x 3,04/09/2022,16:00,Arena Castelão,Fortaleza,247,25,26.6,89,0.8,7.2
627,2022,Atlético - GO,Atlético Mineiro - MG,0 x 2,04/09/2022,18:00,Antônio Accioly,Goiania,248,25,23.6,77,0.0,1.1
628,2022,Cuiabá Saf - MT,São Paulo - SP,1 x 1,04/09/2022,19:00,Arena Pantanal,Cuiaba,249,25,25.9,85,0.8,2.5
629,2022,Athletico Paranaense - PR,Fluminense - RJ,1 x 0,03/09/2022,19:00,Ligga Arena,Curitiba,250,25,16.1,97,0.0,7.9
630,2022,Atlético Mineiro - MG,Red Bull Bragantino - SP,1 x 1,07/09/2022,17:00,Mineirão,Belo Horizonte,251,26,20.5,74,0.0,3.1
631,2022,Fluminense - RJ,Fortaleza - CE,2 x 1,10/09/2022,19:00,Maracanã,Rio de Janeiro,252,26,22.3,93,0.0,1.8
632,2022,São Paulo - SP,Corinthians - SP,1 x 1,11/09/2022,16:00,Morumbi,Sao Paulo,253,26,18.4,93,0.0,2.9
633,2022,Palmeiras - SP,Juventude - RS,2 x 1,10/09/2022,21:00,Allianz Parque,Sao Paulo,254,26,18.4,93,0.0,2.9
634,2022,Botafogo - RJ,America Saf - MG,0 x 0,11/09/2022,11:00,Nilton Santos,Rio de Janeiro,255,26,22.3,93,0.0,1.8
635,2022,Internacional - RS,Cuiabá Saf - MT,1 x 0,10/09/2022,16:30,Beira-Rio,Porto Alegre,256,26,21.1,87,0.0,15.1
636,2022,Ceará - CE,Santos Fc - SP,2 x 1,10/09/2022,16:30,Arena Castelão,Fortaleza,257,26,26.6,89,0.8,7.2
637,2022,Goiás - GO,Flamengo - RJ,1 x 1,11/09/2022,19:00,Hailé Pinheiro,Goiania,258,26,23.6,77,0.0,1.1
638,2022,Avaí - SC,Athletico Paranaense - PR,1 x 1,11/09/2022,11:00,Ressacada,Florianopolis,259,26,21.5,92,0.2,1.8
639,2022,Coritiba - PR,Atlético - GO,2 x 0,11/09/2022,16:00,Couto Pereira,Curitiba,260,26,16.1,97,0.0,7.9
640,2022,America Saf - MG,Corinthians - SP,1 x 0,18/09/2022,18:00,Independência,Belo Horizonte,261,27,20.5,74,0.0,3.1
641,2022,Flamengo - RJ,Fluminense - RJ,1 x 2,18/09/2022,16:00,Maracanã,Rio de Janeiro,262,27,22.3,93,0.0,1.8
642,2022,Red Bull Bragantino - SP,Goiás - GO,1 x 1,18/09/2022,11:00,Nabi Abi Chedid,Braganca Paulista,263,27,17.4,93,0.0,3.7
643,2022,Palmeiras - SP,Santos Fc - SP,1 x 0,18/09/2022,18:30,Allianz Parque,Sao Paulo,264,27,18.4,93,0.0,2.9
644,2022,Botafogo - RJ,Coritiba - PR,2 x 0,17/09/2022,19:00,Nilton Santos,Rio de Janeiro,265,27,22.3,93,0.0,1.8
645,2022,Juventude - RS,Fortaleza - CE,1 x 1,18/09/2022,18:00,Alfredo Jaconi,Caxias do Sul,266,27,16.2,90,0.0,9.7
646,2022,Ceará - CE,São Paulo - SP,0 x 2,18/09/2022,16:00,Arena Castelão,Fortaleza,267,27,26.6,89,0.8,7.2
647,2022,Atlético - GO,Internacional - RS,1 x 2,19/09/2022,20:00,Antônio Accioly,Goiania,268,27,23.6,77,0.0,1.1
648,2022,Avaí - SC,Atlético Mineiro - MG,1 x 0,17/09/2022,16:30,Ressacada,Florianopolis,269,27,21.5,92,0.2,1.8
649,2022,Athletico Paranaense - PR,Cuiabá Saf - MT,2 x 2,18/09/2022,19:00,Ligga Arena,Curitiba,270,27,16.1,97,0.0,7.9
650,2022,Atlético Mineiro - MG,Palmeiras - SP,0 x 1,28/09/2022,21:45,Mineirão,Belo Horizonte,271,28,20.5,74,0.0,3.1
651,2022,Fluminense - RJ,Juventude - RS,4 x 0,28/09/2022,19:00,Maracanã,Rio de Janeiro,272,28,22.3,93,0.0,1.8
652,2022,São Paulo - SP,Avaí - SC,4 x 0,25/09/2022,20:00,Morumbi,Sao Paulo,273,28,18.4,93,0.0,2.9
653,2022,Corinthians - SP,Atlético - GO,2 x 1,28/09/2022,19:00,Neo Química Arena,Sao Paulo,274,28,18.4,93,0.0,2.9
654,2022,Santos Fc - SP,Athletico Paranaense - PR,2 x 0,27/09/2022,21:00,Vila Belmiro,Santos,275,28,22.8,91,0.1,2.4
655,2022,Internacional - RS,Red Bull Bragantino - SP,0 x 0,28/09/2022,21:45,Beira-Rio,Porto Alegre,276,28,21.1,87,0.0,15.1
656,2022,Fortaleza - CE,Flamengo - RJ,3 x 2,28/09/2022,19:00,Arena Castelão,Fortaleza,277,28,26.6,89,0.8,7.2
657,2022,Goiás - GO,Botafogo - RJ,0 x 1,28/09/2022,21:45,Hailé Pinheiro,Goiania,278,28,23.6,77,0.0,1.1
658,2022,Cuiabá Saf - MT,America Saf - MG,2 x 1,28/09/2022,21:00,Arena Pantanal,Cuiaba,279,28,25.9,85,0.8,2.5
659,2022,Coritiba - PR,Ceará - CE,1 x 0,28/09/2022,19:00,Couto Pereira,Curitiba,280,28,16.1,97,0.0,7.9
660,2022,Atlético Mineiro - MG,Fluminense - RJ,2 x 0,01/10/2022,15:00,Mineirão,Belo Horizonte,281,29,20.5,74,0.0,3.1
661,2022,Flamengo - RJ,Red Bull Bragantino - SP,4 x 1,01/10/2022,19:00,Maracanã,Rio de Janeiro,282,29,22.3,93,0.0,1.8
662,2022,São Paulo - SP,Coritiba - PR,3 x 1,20/10/2022,20:00,Morumbi,Sao Paulo,283,29,18.4,93,0.0,2.9
663,2022,Corinthians - SP,Cuiabá Saf - MT,2 x 0,01/10/2022,21:00,Neo Química Arena,Sao Paulo,284,29,18.4,93,0.0,2.9
664,2022,Botafogo - RJ,Palmeiras - SP,1 x 3,03/10/2022,20:00,Nilton Santos,Rio de Janeiro,285,29,22.3,93,0.0,1.8
665,2022,Internacional - RS,Santos Fc - SP,1 x 0,01/10/2022,15:00,Beira-Rio,Porto Alegre,286,29,21.1,87,0.0,15.1
666,2022,Ceará - CE,America Saf - MG,1 x 2,01/10/2022,15:00,Arena Castelão,Fortaleza,287,29,26.6,89,0.8,7.2
667,2022,Goiás - GO,Fortaleza - CE,0 x 1,01/10/2022,19:00,Hailé Pinheiro,Goiania,288,29,23.6,77,0.0,1.1
668,2022,Avaí - SC,Atlético - GO,1 x 2,01/10/2022,19:00,Ressacada,Florianopolis,289,29,21.5,92,0.2,1.8
669,2022,Athletico Paranaense - PR,Juventude - RS,2 x 0,01/10/2022,19:00,Ligga Arena,Curitiba,290,29,16.1,97,0.0,7.9
670,2022,America Saf - MG,São Paulo - SP,1 x 2,06/10/2022,20:00,Independência,Belo Horizonte,291,30,20.5,74,0.0,3.1
671,2022,Flamengo - RJ,Internacional - RS,0 x 0,05/10/2022,21:30,Maracanã,Rio de Janeiro,292,30,22.3,93,0.0,1.8
672,2022,Red Bull Bragantino - SP,Cuiabá Saf - MT,2 x 1,05/10/2022,19:00,Nabi Abi Chedid,Braganca Paulista,293,30,17.4,93,0.0,3.7
673,2022,Palmeiras - SP,Coritiba - PR,4 x 0,06/10/2022,19:00,Allianz Parque,Sao Paulo,294,30,18.4,93,0.0,2.9
674,2022,Santos Fc - SP,Atlético Mineiro - MG,1 x 2,05/10/2022,21:30,Vila Belmiro,Santos,295,30,22.8,91,0.1,2.4
675,2022,Juventude - RS,Corinthians - SP,2 x 2,04/10/2022,21:30,Alfredo Jaconi,Caxias do Sul,296,30,16.2,90,0.0,9.7
676,2022,Ceará - CE,Goiás - GO,1 x 1,05/10/2022,19:00,Arena Castelão,Fortaleza,297,30,26.6,89,0.8,7.2
677,2022,Atlético - GO,Fluminense - RJ,3 x 2,05/10/2022,19:00,Antônio Accioly,Goiania,298,30,23.6,77,0.0,1.1
678,2022,Avaí - SC,Botafogo - RJ,1 x 2,06/10/2022,20:00,Ressacada,Florianopolis,299,30,21.5,92,0.2,1.8
679,2022,Athletico Paranaense - PR,Fortaleza - CE,1 x 1,05/10/2022,19:30,Ligga Arena,Curitiba,300,30,16.1,97,0.0,7.9
680,2022,Atlético Mineiro - MG,Ceará - CE,0 x 0,09/10/2022,18:00,Mineirão,Belo Horizonte,301,31,20.5,74,0.0,3.1
681,2022,Fluminense - RJ,America Saf - MG,0 x 2,09/10/2022,18:00,Maracanã,Rio de Janeiro,302,31,22.3,93,0.0,1.8
682,2022,São Paulo - SP,Botafogo - RJ,0 x 1,09/10/2022,16:00,Morumbi,Sao Paulo,303,31,18.4,93,0.0,2.9
683,2022,Corinthians - SP,Athletico Paranaense - PR,2 x 1,08/10/2022,21:00,Neo Química Arena,Sao Paulo,304,31,18.4,93,0.0,2.9
684,2022,Santos Fc - SP,Juventude - RS,4 x 1,10/10/2022,20:00,Vila Belmiro,Santos,305,31,22.8,91,0.1,2.4
685,2022,Internacional - RS,Goiás - GO,4 x 2,09/10/2022,11:00,Beira-Rio,Porto Alegre,306,31,21.1,87,0.0,15.1
686,2022,Fortaleza - CE,Avaí - SC,2 x 0,09/10/2022,16:00,Arena Castelão,Fortaleza,307,31,26.6,89,0.8,7.2
687,2022,Atlético - GO,Palmeiras - SP,1 x 1,10/10/2022,18:30,Antônio Accioly,Goiania,308,31,23.6,77,0.0,1.1
688,2022,Cuiabá Saf - MT,Flamengo - RJ,1 x 2,08/10/2022,19:00,Arena Pantanal,Cuiaba,309,31,25.9,85,0.8,2.5
689,2022,Coritiba - PR,Red Bull Bragantino - SP,2 x 1,09/10/2022,18:00,Couto Pereira,Curitiba,310,31,16.1,97,0.0,7.9
690,2022,America Saf - MG,Fortaleza - CE,1 x 2,15/10/2022,20:30,Independência,Belo Horizonte,311,32,20.5,74,0.0,3.1
691,2022,Flamengo - RJ,Atlético Mineiro - MG,1 x 0,15/10/2022,20:30,Maracanã,Rio de Janeiro,312,32,22.3,93,0.0,1.8
692,2022,Red Bull Bragantino - SP,Santos Fc - SP,0 x 2,17/10/2022,20:00,Nabi Abi Chedid,Braganca Paulista,313,32,17.4,93,0.0,3.7
693,2022,Palmeiras - SP,São Paulo - SP,0 x 0,16/10/2022,16:00,Allianz Parque,Sao Paulo,314,32,18.4,93,0.0,2.9
694,2022,Botafogo - RJ,Internacional - RS,0 x 1,16/10/2022,18:00,Nilton Santos,Rio de Janeiro,315,32,22.3,93,0.0,1.8
695,2022,Juventude - RS,Atlético - GO,1 x 1,16/10/2022,18:00,Alfredo Jaconi,Caxias do Sul,316,32,16.2,90,0.0,9.7
696,2022,Ceará - CE,Cuiabá Saf - MT,1 x 1,16/10/2022,16:00,Arena Castelão,Fortaleza,317,32,26.6,89,0.8,7.2
697,2022,Goiás - GO,Corinthians - SP,0 x 0,29/10/2022,19:30,Hailé Pinheiro,Goiania,318,32,23.6,77,0.0,1.1
698,2022,Avaí - SC,Fluminense - RJ,0 x 3,16/10/2022,19:00,Ressacada,Florianopolis,319,32,21.5,92,0.2,1.8
699,2022,Athletico Paranaense - PR,Coritiba - PR,1 x 0,16/10/2022,19:00,Ligga Arena,Curitiba,320,32,16.1,97,0.0,7.9
700,2022,America Saf - MG,Flamengo - RJ,1 x 2,22/10/2022,19:00,Independência,Belo Horizonte,321,33,20.5,74,0.0,3.1
701,2022,Fluminense - RJ,Botafogo - RJ,2 x 2,23/10/2022,16:00,Maracanã,Rio de Janeiro,322,33,22.3,93,0.0,1.8
702,2022,Red Bull Bragantino - SP,Athletico Paranaense - PR,4 x 2,22/10/2022,16:30,Nabi Abi Chedid,Braganca Paulista,323,33,17.4,93,0.0,3.7
703,2022,Palmeiras - SP,Avaí - SC,3 x 0,22/10/2022,21:00,Allianz Parque,Sao Paulo,324,33,18.4,93,0.0,2.9
704,2022,Santos Fc - SP,Corinthians - SP,0 x 1,22/10/2022,19:00,Vila Belmiro,Santos,325,33,22.8,91,0.1,2.4
705,2022,Juventude - RS,São Paulo - SP,1 x 2,23/10/2022,16:00,Alfredo Jaconi,Caxias do Sul,326,33,16.2,90,0.0,9.7
706,2022,Fortaleza - CE,Atlético Mineiro - MG,0 x 0,24/10/2022,20:00,Arena Castelão,Fortaleza,327,33,26.6,89,0.8,7.2
707,2022,Atlético - GO,Ceará - CE,1 x 0,23/10/2022,18:00,Antônio Accioly,Goiania,328,33,23.6,77,0.0,1.1
708,2022,Cuiabá Saf - MT,Goiás - GO,1 x 2,23/10/2022,18:00,Arena Pantanal,Cuiaba,329,33,25.9,85,0.8,2.5
709,2022,Coritiba - PR,Internacional - RS,1 x 1,23/10/2022,18:00,Couto Pereira,Curitiba,330,33,16.1,97,0.0,7.9
710,2022,Atlético Mineiro - MG,Juventude - RS,1 x 0,27/10/2022,19:30,Mineirão,Belo Horizonte,331,34,20.5,74,0.0,3.1
711,2022,Flamengo - RJ,Santos Fc - SP,3 x 2,25/10/2022,21:45,Maracanã,Rio de Janeiro,332,34,22.3,93,0.0,1.8
712,2022,São Paulo - SP,Atlético - GO,2 x 1,27/10/2022,19:00,Morumbi,Sao Paulo,333,34,18.4,93,0.0,2.9
713,2022,Corinthians - SP,Fluminense - RJ,0 x 2,26/10/2022,21:45,Neo Química Arena,Sao Paulo,334,34,18.4,93,0.0,2.9
714,2022,Botafogo - RJ,Red Bull Bragantino - SP,2 x 1,26/10/2022,19:30,Nilton Santos,Rio de Janeiro,335,34,22.3,93,0.0,1.8
715,2022,Internacional - RS,Ceará - CE,2 x 1,26/10/2022,21:45,Beira-Rio,Porto Alegre,336,34,21.1,87,0.0,15.1
716,2022,Fortaleza - CE,Coritiba - PR,3 x 1,27/10/2022,19:00,Arena Castelão,Fortaleza,337,34,26.6,89,0.8,7.2
717,2022,Goiás - GO,America Saf - MG,2 x 2,26/10/2022,21:45,Hailé Pinheiro,Goiania,338,34,23.6,77,0.0,1.1
718,2022,Cuiabá Saf - MT,Avaí - SC,1 x 0,27/10/2022,20:00,Arena Pantanal,Cuiaba,339,34,25.9,85,0.8,2.5
719,2022,Athletico Paranaense - PR,Palmeiras - SP,1 x 3,25/10/2022,21:45,Ligga Arena,Curitiba,340,34,16.1,97,0.0,7.9
720,2022,America Saf - MG,Internacional - RS,1 x 0,02/11/2022,16:00,Independência,Belo Horizonte,341,35,20.5,74,0.0,3.1
721,2022,Flamengo - RJ,Corinthians - SP,1 x 2,02/11/2022,21:30,Maracanã,Rio de Janeiro,342,35,22.3,93,0.0,1.8
722,2022,São Paulo - SP,Atlético Mineiro - MG,2 x 2,01/11/2022,21:30,Morumbi,Sao Paulo,343,35,18.4,93,0.0,2.9
723,2022,Palmeiras - SP,Fortaleza - CE,4 x 0,02/11/2022,21:30,Allianz Parque,Sao Paulo,344,35,18.4,93,0.0,2.9
724,2022,Botafogo - RJ,Cuiabá Saf - MT,0 x 2,01/11/2022,19:00,Nilton Santos,Rio de Janeiro,345,35,22.3,93,0.0,1.8
725,2022,Juventude - RS,Coritiba - PR,0 x 1,02/11/2022,19:00,Alfredo Jaconi,Caxias do Sul,346,35,16.2,90,0.0,9.7
726,2022,Ceará - CE,Fluminense - RJ,0 x 1,31/10/2022,20:00,Arena Castelão,Fortaleza,347,35,26.6,89,0.8,7.2
727,2022,Atlético - GO,Santos Fc - SP,2 x 3,02/11/2022,19:00,Antônio Accioly,Goiania,348,35,23.6,77,0.0,1.1
728,2022,Avaí - SC,Red Bull Bragantino - SP,1 x 2,02/11/2022,19:00,Ressacada,Florianopolis,349,35,21.5,92,0.2,1.8
729,2022,Athletico Paranaense - PR,Goiás - GO,3 x 2,02/11/2022,16:00,Ligga Arena,Curitiba,350,35,16.1,97,0.0,7.9
730,2022,Atlético Mineiro - MG,Botafogo - RJ,0 x 2,07/11/2022,20:00,Mineirão,Belo Horizonte,351,36,20.5,74,0.0,3.1
731,2022,Fluminense - RJ,São Paulo - SP,3 x 1,05/11/2022,16:30,Maracanã,Rio de Janeiro,352,36,22.3,93,0.0,1.8
732,2022,Red Bull Bragantino - SP,America Saf - MG,1 x 4,05/11/2022,19:00,Nabi Abi Chedid,Braganca Paulista,353,36,17.4,93,0.0,3.7
733,2022,Corinthians - SP,Ceará - CE,1 x 0,05/11/2022,20:30,Neo Química Arena,Sao Paulo,354,36,18.4,93,0.0,2.9
